Ob_ID,X,Y,2013 Yield,2014 Yield,2016 Yield,3 Yr Average Yield,Deep EC,Shallow EC,Average EC,Elevation,Slope,2016 Spring SM,2016 Fall SM,2016 Average SM,2017 Spring SM,2018 Spring SM,2019 Spring SM,(aSM-wp)/(fc-wp),Change in SM,Average Spring SM 2016-2019,PCA1,Log10_Yld16,Log_avEC,LogSlope,logElevation,SqrtYld16,16Yld^2
7628,435535.6,4717809,7.903915,4.590004,9.109017,7.200979,16.54731,19.92189,18.2346,1706.536,1.903298,36.95228,9.400703,17.54947,36.311,22.4795,38.73402,0.1869214,27.55158,24.01833,1.405772,0.9594715,1.260896,0.2795068,3.232115,3.018115,82.97419
7629,435540.5,4717809,7.80691,4.24313,9.382736,7.144259,18.56972,23.41843,20.99408,1706.687,1.998832,36.93093,9.370876,17.536,36.32975,22.30156,38.34883,0.1846893,27.56005,23.97181,1.579923,0.9723295,1.322097,0.3007763,3.232154,3.063125,88.03573
7630,435545.5,4717809,7.394861,4.11407,9.286001,6.931644,20.52494,26.12532,23.32513,1706.807,2.05837,36.92401,9.346742,17.54281,36.35449,22.13767,38.23431,0.1850034,27.57727,23.93387,1.57228,0.9678287,1.367824,0.3135234,3.232184,3.047294,86.22981
7631,435550.5,4717809,6.212303,3.830141,9.064909,6.369118,21.44372,27.04115,24.24244,1707.035,2.101152,36.92865,9.320097,17.54944,36.38704,22.00189,38.17143,0.1853398,27.60855,23.90793,1.415537,0.9573634,1.384576,0.3224575,3.232242,3.010799,82.17258
7632,435555.5,4717809,5.414803,3.6874,8.532274,5.878159,21.05239,26.34741,23.6999,1707.216,2.125937,36.93652,9.291325,17.55588,36.43229,21.88381,38.43988,0.1910808,27.6452,23.8902,1.060151,0.9310648,1.374747,0.3275504,3.232288,2.921006,72.7997
7633,435560.5,4717809,4.751795,3.717493,7.8795,5.449596,19.51255,24.31017,21.91136,1707.531,2.132009,36.93864,9.261137,17.56216,36.51381,21.772,38.44492,0.1914025,27.6775,23.88221,0.5579955,0.8964987,1.340669,0.328789,3.232369,2.807045,62.08652
7634,435565.5,4717809,4.794648,3.675827,7.3206,5.263692,17.20924,21.52506,19.36715,1707.752,2.08339,36.962,9.269886,18.21379,36.60903,21.67098,38.46012,0.2162663,27.69211,23.88611,0.1200551,0.8645467,1.287066,0.3187706,3.232425,2.705661,53.59118
7635,435570.5,4717809,4.70062,3.793877,7.417643,5.304047,15.24489,19.27582,17.26036,1708.081,2.054756,37.00034,9.251398,18.2123,36.66265,21.57738,38.39742,0.214823,27.74894,23.88532,-0.008598288,0.8702659,1.23705,0.3127603,3.232508,2.723535,55.02143
7636,435575.4,4717809,4.651098,3.607797,7.445895,5.23493,14.06536,17.96277,16.01406,1708.289,1.99662,37.03066,9.247764,18.32209,36.68246,21.49547,38.5299,0.2247162,27.7829,23.87665,-0.08734026,0.8719169,1.204501,0.3002954,3.232561,2.728717,55.44135
7637,435580.4,4717809,4.791394,3.289495,7.600005,5.226965,13.72227,17.67502,15.69864,1708.622,1.936501,37.0499,9.237949,18.31863,36.7297,21.41181,38.31042,0.2208133,27.81195,23.87147,-0.09922609,0.8808139,1.195862,0.2870177,3.232646,2.756811,57.76008
7638,435585.4,4717809,4.994255,3.167552,7.75648,5.306096,14.13315,18.10832,16.12073,1708.795,1.863733,37.06872,9.233459,18.31548,36.78394,21.33628,38.37312,0.2205245,27.83526,23.87037,-0.02554955,0.8896647,1.207385,0.2703837,3.23269,2.785046,60.16298
7639,435590.4,4717809,5.298927,3.498111,7.883246,5.560095,14.75232,18.63735,16.69484,1709.006,1.780995,37.06366,9.233926,18.31265,36.76726,21.26397,38.46164,0.2202017,27.82973,23.84623,0.03222549,0.8967051,1.222582,0.2506627,3.232744,2.807712,62.14557
7640,435595.4,4717809,5.489039,3.513936,7.954415,5.652463,15.10036,18.90934,17.00485,1709.111,1.686422,37.06967,9.207919,18.21908,36.69155,21.1933,38.75029,0.2202444,27.86175,23.8101,0.08689799,0.9006082,1.230573,0.2269663,3.23277,2.820357,63.27272
7641,435600.4,4717809,5.292701,3.417595,7.801145,5.503814,15.89455,19.29042,17.59248,1709.223,1.659767,37.06372,9.214459,18.22296,36.58658,21.13662,38.9064,0.21945,27.84926,23.76744,0.0118521,0.8921584,1.245327,0.2200471,3.232799,2.793053,60.85786
7642,435605.4,4717809,5.42834,3.350214,7.80365,5.527401,17.41825,20.46158,18.93991,1709.283,1.561107,37.05449,9.233848,18.22012,36.48025,21.09086,39.11669,0.2177467,27.82064,23.72633,0.09150935,0.8922978,1.277378,0.1934327,3.232814,2.793501,60.89695
7643,435610.4,4717809,5.679235,3.872013,7.727827,5.759692,17.72773,20.7701,19.24892,1709.338,1.469277,37.04916,9.256196,18.21746,36.36431,21.05761,39.39302,0.2151414,27.79296,23.68694,0.08592861,0.8880574,1.284406,0.1671037,3.232828,2.779897,59.71931
7644,435615.3,4717809,6.060132,4.080118,7.886138,6.008796,16.43706,18.56575,17.5014,1709.37,1.377135,37.03855,9.264526,18.1359,36.25403,21.02881,39.71915,0.209942,27.77402,23.64885,0.116986,0.8968644,1.243073,0.1389765,3.232836,2.808227,62.19117
7645,435620.3,4717809,6.51413,4.067261,7.746689,6.10936,16.11945,17.56169,16.84057,1709.417,1.287542,37.02817,9.294015,18.13193,36.12385,21.00933,40.1068,0.1975701,27.73416,23.60827,0.039206,0.8891161,1.226357,0.1097614,3.232848,2.783287,60.01119
7646,435625.3,4717809,6.577304,3.708756,7.891142,6.059067,16.53844,17.89654,17.21749,1709.452,1.183668,37.03049,9.323999,18.128,36.00582,20.99748,40.69973,0.1815452,27.70649,23.57557,0.1582011,0.8971399,1.23597,0.07322991,3.232857,2.809118,62.27012
7647,435630.3,4717809,6.571313,3.623165,7.930907,6.041795,16.69182,17.89689,17.29435,1709.488,1.151663,37.03532,9.326014,18.12256,35.95392,20.9901,40.49983,0.1877239,27.70931,23.56221,0.1832603,0.8993229,1.237904,0.06132541,3.232866,2.816187,62.89929
7648,435635.3,4717809,6.245514,3.654043,7.707203,5.86892,17.13825,18.10737,17.62281,1709.517,1.158946,37.02845,9.300425,18.11577,35.9659,20.98276,39.87573,0.2039239,27.72802,23.56243,0.07314928,0.8868968,1.246075,0.0640632,3.232873,2.776185,59.40098
7649,435640.3,4717809,5.64504,3.532778,7.738945,5.638921,17.72373,18.32291,18.02332,1709.525,1.175149,37.02503,9.264594,18.05783,35.99489,20.98308,39.5141,0.2115945,27.76044,23.56945,0.09764565,0.8886818,1.255835,0.07009294,3.232875,2.781896,59.89127
7650,435645.3,4717809,5.587202,3.287735,7.735633,5.536857,17.72112,18.25725,17.98918,1709.505,1.187819,37.01167,9.24022,18.03441,36.05233,20.97844,39.20726,0.2169442,27.77145,23.57887,0.09554543,0.8884959,1.255011,0.07475027,3.23287,2.781301,59.84002
7651,435650.3,4717809,5.976941,3.241642,7.934975,5.717853,17.68953,18.50005,18.09479,1709.471,1.20335,37.00567,9.216408,18.02787,36.12268,20.97129,38.74342,0.2190599,27.78926,23.59424,0.2046292,0.8995456,1.257554,0.08039196,3.232862,2.816909,62.96383
7652,435655.2,4717809,6.31133,3.405338,8.239139,5.985269,17.7466,19.0174,18.382,1709.455,1.217258,37.00371,9.194021,18.02129,36.1571,20.96337,38.51311,0.2204593,27.80969,23.60104,0.3695908,0.9158818,1.264393,0.08538264,3.232858,2.87039,67.88341
7653,435660.2,4717809,6.382809,3.589568,7.99368,5.988686,17.6659,19.5181,18.592,1709.453,1.227629,37.01416,9.169822,18.01464,36.1407,20.9601,38.33071,0.2212459,27.84434,23.5993,0.2514814,0.9027468,1.269326,0.08906714,3.232857,2.82731,63.89892
7654,435665.2,4717809,6.226081,3.598941,7.913075,5.912699,17.84696,19.90679,18.87687,1709.453,1.231591,37.03721,9.129097,18.03534,36.11349,20.96353,38.18555,0.2228212,27.90811,23.59957,0.2215567,0.8983453,1.27593,0.09046651,3.232857,2.813019,62.61676
7655,435670.2,4717809,6.041256,3.578022,7.736281,5.785186,18.65317,20.43092,19.54205,1709.453,1.226833,37.04396,9.094648,18.03013,36.08855,20.98003,38.03279,0.2256118,27.94931,23.59953,0.1628943,0.8885322,1.29097,0.08878545,3.232857,2.781417,59.85004
7656,435675.2,4717809,6.078522,3.533119,7.746456,5.786032,19.78071,21.1288,20.45475,1709.448,1.201986,37.03808,9.056183,18.02484,36.04171,21.01644,37.95033,0.2257232,27.9819,23.59561,0.2183946,0.8891031,1.310794,0.07989941,3.232856,2.783246,60.00758
7657,435680.2,4717809,6.15771,3.529932,7.762524,5.816722,21.1918,22.32784,21.75982,1709.42,1.175527,37.00566,9.027478,18.0445,35.9863,21.06589,37.90069,0.2265784,27.97818,23.58608,0.3012114,0.890003,1.337655,0.07023261,3.232849,2.786131,60.25678
7658,435685.2,4717809,6.270135,3.469342,7.893202,5.87756,22.47905,23.5442,23.01163,1709.396,1.237874,36.96316,8.981671,18.03962,35.95589,21.13039,37.88595,0.2263115,27.98149,23.58403,0.4037024,0.8972532,1.361947,0.09267644,3.232843,2.809484,62.30264
7659,435690.2,4717809,6.474745,3.462394,7.87426,5.937133,21.70342,23.0853,22.39436,1709.357,1.190716,36.91286,8.934607,18.01803,35.9626,21.20859,37.90688,0.2252506,27.97825,23.59279,0.3976597,0.8962098,1.350139,0.07580819,3.232833,2.806111,62.00397
7660,435695.1,4717809,6.379819,3.659607,7.898184,5.979203,19.90152,22.13166,21.01659,1709.341,1.137643,36.86439,8.88772,17.9748,35.97935,21.29468,37.96194,0.2226901,27.97667,23.60655,0.3759909,0.8975272,1.322562,0.056006,3.232829,2.810371,62.38131
7661,435700.1,4717809,6.050788,3.769734,7.964186,5.928236,19.68418,22.77719,21.23069,1709.338,1.07977,36.81045,8.845159,17.96928,36.00217,21.3933,37.72397,0.2205976,27.96529,23.62449,0.4418858,0.9011414,1.326964,0.03333126,3.232828,2.822089,63.42826
7662,435705.1,4717809,5.870603,3.71308,7.876634,5.820106,20.3651,23.99621,22.18066,1709.341,1.021646,36.79728,8.805965,17.96395,36.04214,21.49628,37.83817,0.2185462,27.99132,23.65718,0.4603179,0.8963407,1.345974,0.009300439,3.232829,2.806534,62.04136
7663,435710.1,4717809,6.301101,3.484025,7.957428,5.914185,20.36253,23.43314,21.89784,1709.355,0.9667843,36.8061,8.770571,17.95887,36.05798,21.60057,38.29145,0.2153961,28.03553,23.68929,0.506075,0.9007727,1.340401,-0.01467041,3.232832,2.820891,63.32066
7664,435715.1,4717809,6.529091,3.232042,8.265379,6.008837,20.2775,22.64351,21.4605,1709.357,0.9174652,36.82415,8.740183,17.9942,36.05756,21.70528,38.41688,0.2138589,28.08397,23.72046,0.6610824,0.9172628,1.33164,-0.0374104,3.232833,2.874957,68.31649
7665,435720.1,4717809,6.540293,2.996099,7.89812,5.811504,20.66494,22.21713,21.44103,1709.355,0.8813112,36.83417,8.714554,17.98957,36.06193,21.79951,38.14394,0.2183747,28.11962,23.74791,0.4898671,0.8975237,1.331246,-0.05487071,3.232832,2.810359,62.3803
7666,435725.1,4717809,6.226632,2.986414,7.92615,5.713065,21.53499,22.28241,21.9087,1709.347,0.8502536,36.82696,8.694227,17.98537,36.10139,21.88325,38.10926,0.2199907,28.13273,23.77668,0.5385653,0.8990623,1.340617,-0.07045152,3.23283,2.815342,62.82385
7667,435730.1,4717809,5.769672,3.258602,7.860557,5.62961,21.99183,22.32808,22.15996,1709.328,0.827148,36.80986,8.679133,17.98164,36.14572,21.96046,38.18556,0.2191572,28.13073,23.80346,0.5309784,0.8954533,1.345569,-0.08241678,3.232825,2.803668,61.78836
7668,435735,4717809,5.623696,3.441085,7.832981,5.632587,21.77665,22.02563,21.90114,1709.306,0.8100627,36.78572,8.760308,18.04993,36.18726,22.02945,38.08523,0.2240801,28.02541,23.82495,0.5191902,0.8939271,1.340467,-0.09148136,3.23282,2.798746,61.35559
7669,435740,4717809,5.719405,3.728936,8.075662,5.841334,21.75532,22.07756,21.91644,1709.271,0.7960495,36.77132,8.74558,18.05128,36.23985,22.10706,37.98434,0.2259307,28.02574,23.85375,0.6580415,0.9071781,1.34077,-0.09905993,3.232811,2.841771,65.21632
7670,435745,4717809,5.766758,3.809201,8.400042,5.992,21.46724,22.02369,21.74546,1709.247,0.7868588,36.75478,8.733153,18.05322,36.30321,22.19243,37.89273,0.2274458,28.02163,23.88663,0.8248971,0.9242815,1.337369,-0.1041032,3.232805,2.898283,70.56071
7671,435750,4717809,5.424974,3.563027,8.411115,5.799705,20.78043,21.42456,21.10249,1709.206,0.7775491,36.7618,8.728969,18.08714,36.35403,22.28863,37.47501,0.2344289,28.03283,23.92483,0.8187277,0.9248536,1.324334,-0.1092722,3.232794,2.900192,70.74686
7672,435755,4717809,4.984661,3.740072,8.307564,5.677432,20.03444,20.3645,20.19947,1709.177,0.7679114,36.76668,8.731584,18.09161,36.33859,22.38234,37.40241,0.2350916,28.0351,23.94543,0.7401757,0.9194737,1.30534,-0.1146889,3.232787,2.882285,69.01562
7673,435760,4717809,4.747114,3.823055,8.537365,5.702511,19.58372,19.47802,19.53087,1709.136,0.7579906,36.76864,8.718328,18.07697,36.26673,22.47073,37.28953,0.2305681,28.05031,23.95058,0.8433598,0.9313238,1.290722,-0.1203362,3.232777,2.921877,72.8866
7674,435765,4717809,4.424396,3.671587,8.383983,5.493322,19.50224,19.1666,19.33442,1709.11,0.7480562,36.76749,8.732838,18.08296,36.183,22.55449,37.24307,0.2308019,28.03465,23.95023,0.7692657,0.9234504,1.286331,-0.1260658,3.23277,2.895511,70.29117
7675,435769.9,4717809,3.949471,3.270289,8.796831,5.338864,19.893,19.58755,19.74028,1709.072,0.710284,36.76254,8.755025,18.08922,36.1143,22.62671,37.21153,0.2310365,28.00752,23.94986,1.02079,0.9443262,1.295353,-0.148568,3.23276,2.965945,77.38424
7676,435774.9,4717809,4.380057,3.139116,8.639996,5.38639,20.70071,20.65694,20.67882,1709.06,0.7022124,36.75726,8.746532,18.09826,36.0364,22.69742,37.19498,0.2313908,28.01073,23.94678,0.9887987,0.9365135,1.315526,-0.1535315,3.232757,2.939387,74.64953
7677,435779.9,4717809,6.315778,3.083032,8.400043,5.932951,21.9146,21.84677,21.88068,1709.048,0.6957787,36.74668,8.785209,18.10571,35.95063,22.76008,37.19223,0.231649,27.96147,23.93844,0.9255967,0.9242815,1.340061,-0.1575289,3.232754,2.898283,70.56072
7678,435784.9,4717809,7.171141,3.228343,8.329753,6.243079,22.92721,22.51253,22.71987,1709.036,0.6895759,36.72817,8.831394,18.1133,35.83593,22.80381,37.20126,0.2321969,27.89678,23.91619,0.9322204,0.9206321,1.356406,-0.1614179,3.232751,2.886131,69.38479
7679,435789.9,4717809,7.220462,4.68003,8.032461,6.644318,24.11015,23.4091,23.75962,1709.006,0.6890926,36.71516,8.877626,18.08165,35.70491,22.82534,36.92083,0.2327962,27.83753,23.88572,0.8362184,0.9048486,1.375839,-0.1617224,3.232744,2.83416,64.52043
7680,435794.9,4717809,6.961522,5.167904,8.277706,6.802377,26.2025,25.99417,26.09833,1708.971,0.6917963,36.70016,8.93854,18.08743,35.59248,22.84275,36.94651,0.2334341,27.76162,23.85862,1.069641,0.91791,1.416613,-0.1600218,3.232735,2.8771,68.52042
7681,435799.9,4717809,6.767957,5.10155,8.647076,6.838861,27.50652,28.26364,27.88508,1708.936,0.6980974,36.69354,9.002472,18.0933,35.54766,22.86191,36.98101,0.2339703,27.69107,23.85076,1.340502,0.9368693,1.445372,-0.156084,3.232726,2.940591,74.77192
7682,435804.9,4717809,6.684878,4.524349,8.616787,6.608671,27.52966,29.32723,28.42844,1708.903,0.7335564,36.67003,9.068346,18.0993,35.5569,22.89541,37.02248,0.234602,27.60168,23.85579,1.344615,0.9353454,1.453753,-0.1345665,3.232717,2.935436,74.24902
7683,435809.8,4717809,6.50266,3.838201,7.14087,5.827244,27.09002,30.41229,28.75115,1708.619,0.7468814,36.65198,9.135183,18.10543,35.58945,22.93169,37.41239,0.2375693,27.5168,23.86898,0.6943607,0.8537511,1.458655,-0.1267484,3.232645,2.672241,50.99202
7684,435814.8,4717809,6.194044,3.455518,6.37894,5.342834,26.91174,31.73547,29.32361,1708.466,0.7775263,36.62897,9.225207,18.11349,35.65663,22.96991,37.44054,0.2370917,27.40376,23.88931,0.3687529,0.8047485,1.467217,-0.1092849,3.232606,2.525656,40.69088
7685,435819.8,4717809,5.940516,3.152131,5.26734,4.786662,26.13294,31.69806,28.9155,1708.319,0.8026388,36.61377,9.302132,18.12111,35.75009,23.00525,37.36773,0.2383219,27.31164,23.91808,-0.1748045,0.7215914,1.461131,-0.09547985,3.232569,2.295069,27.74487
7686,435824.8,4717809,5.581747,2.959286,5.005482,4.515505,24.98196,31.11777,28.04987,1708.356,0.8293902,36.60616,9.385101,18.12885,35.84728,23.04228,37.36501,0.2384866,27.22106,23.94969,-0.3654006,0.6994459,1.447931,-0.0812411,3.232578,2.237293,25.05485
7687,435829.8,4717809,4.984407,2.624858,5.043092,4.217452,24.84569,32.02367,28.43468,1708.428,0.8605211,36.61267,9.473483,18.13665,35.92219,23.08108,37.33279,0.2386622,27.13919,23.97951,-0.3635437,0.7026969,1.453848,-0.06523848,3.232597,2.245683,25.43278
7688,435834.8,4717809,4.741009,2.34894,5.527689,4.205879,26.3548,34.08072,30.21776,1708.477,0.8954475,36.61208,9.564578,18.14441,36.01552,23.12001,37.27343,0.2388544,27.0475,24.01203,-0.07100726,0.7425436,1.480262,-0.04795987,3.232609,2.351104,30.55535
7689,435306.1,4717804,6.920851,5.284895,8.784227,6.996658,24.50995,27.95441,26.23218,1706.879,0.595882,37.81879,9.818508,18.68718,35.59815,24.26457,39.91714,0.21897,28.00028,24.50048,1.992537,0.9437036,1.418834,-0.2248397,3.232203,2.96382,77.16264
7690,435311.1,4717804,6.884776,5.289041,8.939347,7.037721,23.70634,26.95815,25.33225,1706.872,0.5900229,37.82643,9.795444,18.68755,35.58542,24.21901,39.91135,0.2189635,28.03099,24.48781,2.036421,0.9513058,1.403674,-0.2291311,3.232201,2.989874,79.91192
7691,435316.1,4717804,6.825674,5.138034,8.935737,6.966482,23.38599,26.71208,25.04903,1706.869,0.5848912,37.84465,9.765092,18.6864,35.585,24.16555,39.90528,0.2188981,28.07956,24.4789,2.025332,0.9511304,1.398791,-0.2329249,3.2322,2.98927,79.8474
7692,435321.1,4717804,6.834564,4.995763,8.729244,6.85319,23.66862,27.16625,25.41744,1706.855,0.5806391,37.8674,9.727637,18.68371,35.59661,24.09778,39.8993,0.2187766,28.13976,24.47054,1.942941,0.9409766,1.405132,-0.2360937,3.232197,2.954529,76.1997
7693,435326.1,4717804,6.825125,5.000255,8.72222,6.8492,24.1177,27.77619,25.94694,1706.855,0.5774074,37.88441,9.683397,18.67941,35.60656,24.02013,39.89392,0.2185979,28.20101,24.45787,1.963403,0.940627,1.414086,-0.2385177,3.232197,2.95334,76.07712
7694,435331.1,4717804,6.733775,4.944029,8.535613,6.737806,25.10825,28.88515,26.9967,1706.852,0.5753082,37.90863,9.632836,18.67349,35.61911,23.94202,39.88977,0.2183649,28.27579,24.44754,1.916173,0.9312347,1.431311,-0.2400994,3.232196,2.921577,72.85669
7695,435336.1,4717804,6.746251,4.93401,8.38667,6.688977,26.16194,30.05324,28.10759,1706.848,0.5744042,37.93246,9.576802,18.66591,35.63215,23.85986,39.88755,0.2180777,28.35566,24.43622,1.890381,0.9235896,1.448824,-0.2407824,3.232195,2.895975,70.33623
7696,435341.1,4717804,6.764612,5.193586,8.356623,6.771607,26.89929,30.57339,28.73634,1706.847,0.5746872,37.95709,9.517582,18.65668,35.65666,23.77464,39.88805,0.2177362,28.43951,24.4272,1.902434,0.9220308,1.458431,-0.2405685,3.232195,2.890782,69.83315
7697,435346,4717804,7.145174,5.434925,8.481563,7.020554,26.1251,29.66722,27.89616,1706.85,0.5760196,37.96026,9.457152,18.64579,35.6913,23.69484,39.89202,0.2173403,28.50311,24.41671,1.92789,0.9284759,1.445544,-0.2395627,3.232195,2.912312,71.93691
7698,435351,4717804,7.519174,5.940438,8.89318,7.450931,23.24924,26.39122,24.82023,1706.852,0.5782468,37.96429,9.393675,18.63328,35.73679,23.60961,39.90017,0.2168895,28.57061,24.40779,2.001724,0.9490571,1.394806,-0.2378868,3.232196,2.982144,79.08865
7699,435356,4717804,7.503137,5.586311,8.512377,7.200608,20.4456,23.10073,21.77316,1706.837,0.5810093,37.96581,9.329189,18.61918,35.79237,23.52541,39.91299,0.216384,28.63662,24.40102,1.682368,0.9300508,1.337921,-0.2358169,3.232192,2.917598,72.46056
7700,435361,4717804,7.192763,4.649031,8.186134,6.675976,17.73481,20.41064,19.07272,1706.792,0.5838174,37.96794,9.265552,18.60352,35.8521,23.4356,39.91346,0.2152955,28.70239,24.39408,1.41433,0.9130788,1.280413,-0.233723,3.232181,2.861142,67.01279
7701,435366,4717804,6.833346,4.442289,7.570652,6.282096,16.20157,18.8878,17.54469,1706.793,0.5860206,37.96463,9.204244,18.58635,35.91454,23.33945,39.93529,0.2146857,28.76039,24.38488,1.037404,0.8791333,1.244146,-0.2320871,3.232181,2.751482,57.31477
7702,435371,4717804,6.74856,4.017091,6.488234,5.751295,15.19677,17.69484,16.44581,1706.776,0.5868008,37.96585,9.146218,18.5677,35.97323,23.26526,39.9588,0.2140188,28.81963,24.38189,0.449551,0.8121265,1.216055,-0.2315093,3.232177,2.547201,42.09718
7703,435376,4717804,6.968768,4.343485,6.9267,6.079651,14.81952,16.92172,15.87062,1706.777,0.5851768,37.96289,9.129035,18.60299,36.02729,23.20695,39.90166,0.2139635,28.83385,24.37993,0.6461218,0.8405264,1.200594,-0.2327129,3.232177,2.631862,47.97917
7704,435381,4717804,7.411535,3.930126,7.06282,6.134827,14.51703,16.3235,15.42027,1706.792,0.5800344,37.96296,9.078397,18.58264,36.07155,23.15947,39.62213,0.2173498,28.88456,24.37779,0.6928946,0.8489781,1.188092,-0.2365462,3.232181,2.657597,49.88343
7705,435385.9,4717804,7.382493,3.804297,7.010968,6.065919,14.60094,16.48516,15.54305,1706.791,0.5704507,37.96033,9.035768,18.5611,36.1018,23.12654,39.64061,0.2161729,28.92456,24.37621,0.6760721,0.845778,1.191536,-0.2437819,3.23218,2.647823,49.15367
7706,435390.9,4717804,7.459672,3.680016,7.708247,6.282645,14.59407,16.60452,15.5993,1706.777,0.5549605,37.95891,9.133658,19.11622,36.11899,23.10405,39.63418,0.2367396,28.82525,24.37415,1.040059,0.8869556,1.193105,-0.2557379,3.232177,2.776373,59.41707
7707,435395.9,4717804,7.161339,3.789976,7.785143,6.245486,14.35642,16.26399,15.3102,1706.767,0.5329083,37.96342,9.096895,19.10343,36.13132,23.10203,39.59677,0.2344584,28.86652,24.37737,1.077965,0.8912666,1.184981,-0.2733475,3.232174,2.790187,60.60845
7708,435400.9,4717804,6.689454,3.845498,8.110413,6.215122,14.29084,16.30216,15.2965,1706.743,0.5050371,37.96682,8.896024,18.30854,36.13307,23.12031,39.37472,0.1984417,29.0708,24.38269,1.259302,0.909043,1.184592,-0.2966767,3.232168,2.847879,65.7788
7709,435405.9,4717804,6.615472,3.610752,8.029699,6.085308,14.33377,16.58448,15.45913,1706.733,0.466159,37.97586,8.883174,18.29,36.12969,23.15363,39.39713,0.190812,29.09269,24.39201,1.243747,0.9046993,1.189185,-0.3314659,3.232166,2.833672,64.47607
7710,435410.9,4717804,6.59971,3.657527,8.081867,6.113035,14.27941,17.03439,15.6569,1706.726,0.4292174,37.98419,8.882855,18.27056,36.12138,23.19377,39.41317,0.1771078,29.10133,24.40157,1.295009,0.9075117,1.194706,-0.3673227,3.232164,2.842862,65.31657
